MRP WHS,Reference,Part No,Part Description,Dely Pattern,Supplier,Po Number,Delivery Qty,WS CD,Ship To Location,Date & ETA,Trans DT,Process DT,Rcv DT,Rcv Qty,JOC No,Outstanding Qty,Rcv Status,Batch ID,Buyer_Name,Export Date
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",,CONSUME STOCK,,16,FFL10,,5/22/2023 12:00:00 AM,5/18/2023 10:00:01 AM,,,0,22938015,16,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",,CONSUME STOCK,,26,FFL10,,5/22/2023 12:00:00 AM,5/18/2023 10:00:01 AM,,,0,22943008,26,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,472419601,DESSICANT(50G,,CONSUME STOCK,,14,FGL14,,5/11/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,22255085,14,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,472419601,DESSICANT(50G,,CONSUME STOCK,,30,FGL23,,5/12/2023 12:00:00 AM,5/11/2023 3:00:01 PM,,,0,22411425,30,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,472440601,"ACC, POUCH",,CONSUME STOCK,,42,FFL10,,5/22/2023 12:00:00 AM,5/18/2023 10:00:01 AM,,,0,21370039,42,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,500448201,"BAG,PROTECTION PEHD(1500X1050)",,CONSUME STOCK,,258,FFL08,,5/23/2023 12:00:00 AM,5/19/2023 3:00:01 PM,,,0,22531039,258,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502228301,"CUSH, SIDE CTR PMOD (L RIS)",,CONSUME STOCK,,3,FGL02,,5/18/2023 12:00:00 AM,5/13/2023 10:00:01 AM,,,0,22481015,3,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",,CONSUME STOCK,,1,FGL14,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,23590049,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",,CONSUME STOCK,,2,FGL16,,5/11/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,23035010,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",,CONSUME STOCK,,2,FGL16,,5/12/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,23590046,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",,CONSUME STOCK,,1,FGL14,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,23590049,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",,CONSUME STOCK,,2,FGL16,,5/11/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,23035010,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",,CONSUME STOCK,,2,FGL16,,5/12/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,23590046,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",,CONSUME STOCK,,1,FGL14,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,23590049,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",,CONSUME STOCK,,2,FGL16,,5/11/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,23035010,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",,CONSUME STOCK,,2,FGL16,,5/12/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,23590046,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",,CONSUME STOCK,,1,FGL14,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,23590049,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",,CONSUME STOCK,,2,FGL16,,5/11/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,23035010,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",,CONSUME STOCK,,2,FGL16,,5/12/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,23590046,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",,CONSUME STOCK,,1,FGL14,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,23590049,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",,CONSUME STOCK,,2,FGL16,,5/11/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,23035010,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",,CONSUME STOCK,,4,FGL16,,5/12/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,23590046,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",,CONSUME STOCK,,1,FGL16,,5/12/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,23590046,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291801,"CUSHION,SIDE CTR PMOD (M PHN)",,CONSUME STOCK,,1,FGL14,,5/22/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,23262009,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502291801,"CUSHION,SIDE CTR PMOD (M PHN)",,CONSUME STOCK,,2,FGL14,,5/11/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,22255085,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502503601,"BAG, PRO PEHD",,CONSUME STOCK,,60,FGL16,,5/25/2023 12:00:00 AM,5/24/2023 10:00:00 AM,,,0,22256100,60,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502503601,"BAG, PRO PEHD",,CONSUME STOCK,,436,FGL16,,5/26/2023 12:00:00 AM,5/24/2023 10:00:00 AM,,,0,22256100,436,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,502503601,"BAG, PRO PEHD",,CONSUME STOCK,,480,FGL16,,5/26/2023 12:00:00 AM,5/24/2023 10:00:00 AM,,,0,22256101,480,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",,CONSUME STOCK,,3,FGL24,,5/25/2023 12:00:00 AM,5/25/2023 10:00:01 AM,,,0,23808015,3,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",,CONSUME STOCK,,4,FGL23,,5/13/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,22411425,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",,CONSUME STOCK,,7,FGL23,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,22411435,7,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",,CONSUME STOCK,,9,FGL23,,5/12/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,22411425,9,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",,CONSUME STOCK,,3,FGL24,,5/25/2023 12:00:00 AM,5/25/2023 10:00:01 AM,,,0,23808015,3,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",,CONSUME STOCK,,4,FGL23,,5/13/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,22411425,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",,CONSUME STOCK,,7,FGL23,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,22411435,7,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",,CONSUME STOCK,,9,FGL23,,5/12/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,22411425,9,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524701,"CUSH, UPP CTR PMOD (L SEP)",,CONSUME STOCK,,3,FGL24,,5/25/2023 12:00:00 AM,5/25/2023 10:00:01 AM,,,0,23808015,3,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524701,"CUSH, UPP CTR PMOD (L SEP)",,CONSUME STOCK,,4,FGL23,,5/13/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,22411426,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524701,"CUSH, UPP CTR PMOD (L SEP)",,CONSUME STOCK,,6,FGL23,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,22411435,6,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524701,"CUSH, UPP CTR PMOD (L SEP)",,CONSUME STOCK,,9,FGL23,,5/12/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,22411425,9,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524801,"CUSH, SIDE CTR PMOD (L SEP)",,CONSUME STOCK,,3,FGL23,,5/13/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,22411425,3,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524801,"CUSH, SIDE CTR PMOD (L SEP)",,CONSUME STOCK,,5,FGL23,,5/12/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,22411425,5,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524801,"CUSH, SIDE CTR PMOD (L SEP)",,CONSUME STOCK,,8,FGL23,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,22411435,8,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",,CONSUME STOCK,,1,FGL24,,5/25/2023 12:00:00 AM,5/25/2023 10:00:01 AM,,,0,23808015,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",,CONSUME STOCK,,3,FGL24,,5/25/2023 12:00:00 AM,5/25/2023 10:00:01 AM,,,0,23808015,3,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",,CONSUME STOCK,,4,FGL23,,5/13/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,22411426,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",,CONSUME STOCK,,6,FGL23,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,22411435,6,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",,CONSUME STOCK,,9,FGL23,,5/12/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,22411425,9,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",,CONSUME STOCK,,3,FGL24,,5/25/2023 12:00:00 AM,5/25/2023 10:00:01 AM,,,0,23808015,3,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",,CONSUME STOCK,,4,FGL23,,5/13/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,22411426,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",,CONSUME STOCK,,6,FGL23,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,22411435,6,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",,CONSUME STOCK,,9,FGL23,,5/12/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,22411425,9,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504409901,"CUSHION, SIDE (2L CBN)",,CONSUME STOCK,,3,FGL06,,5/18/2023 12:00:00 AM,5/13/2023 10:00:01 AM,,,0,24192009,3,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),,CONSUME STOCK,,1,FGL05,,5/12/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,24108020,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),,CONSUME STOCK,,2,FGL06,,5/11/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,23955013,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),,CONSUME STOCK,,4,FGL05,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,24108023,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),,CONSUME STOCK,,1,FGL05,,5/12/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,24108020,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),,CONSUME STOCK,,2,FGL06,,5/11/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,23955013,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),,CONSUME STOCK,,4,FGL05,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,24108023,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),,CONSUME STOCK,,1,FGL05,,5/12/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,24108020,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),,CONSUME STOCK,,2,FGL06,,5/11/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,23955013,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),,CONSUME STOCK,,4,FGL05,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,24108023,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),,CONSUME STOCK,,1,FGL05,,5/12/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,24108020,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),,CONSUME STOCK,,2,FGL06,,5/11/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,23955013,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),,CONSUME STOCK,,4,FGL05,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,24108023,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555701,CUSH UPP CTR PMOD(L CBN),,CONSUME STOCK,,1,FGL05,,5/12/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,24108020,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555701,CUSH UPP CTR PMOD(L CBN),,CONSUME STOCK,,6,FGL05,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,24108023,6,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),,CONSUME STOCK,,1,FGL05,,5/11/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,24108019,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),,CONSUME STOCK,,1,FGL05,,5/12/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,24108020,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),,CONSUME STOCK,,2,FGL05,,5/19/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,24108023,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504555901,CUSH SIDE CTR PMOD(2L CBN),,CONSUME STOCK,,1,FGL06,,5/26/2023 12:00:00 AM,5/23/2023 10:00:01 AM,,,0,23955014,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711201,CUS LOW LFT PMOD (L MLB),,CONSUME STOCK,,1,FGL32,,5/22/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,24201009,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711201,CUS LOW LFT PMOD (L MLB),,CONSUME STOCK,,2,FGL32,,5/15/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,24201007,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711201,CUS LOW LFT PMOD (L MLB),,CONSUME STOCK,,4,FGL32,,5/15/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,24201007,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711301,CUS LOW RGT PMOD (L MLB),,CONSUME STOCK,,1,FGL32,,5/22/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,24201009,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711301,CUS LOW RGT PMOD (L MLB),,CONSUME STOCK,,2,FGL32,,5/15/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,24201007,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711301,CUS LOW RGT PMOD (L MLB),,CONSUME STOCK,,4,FGL32,,5/15/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,24201007,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711401,CUS UPP LFT PMOD (L MLB),,CONSUME STOCK,,1,FGL32,,5/22/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,24201009,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711401,CUS UPP LFT PMOD (L MLB),,CONSUME STOCK,,2,FGL32,,5/15/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,24201007,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711401,CUS UPP LFT PMOD (L MLB),,CONSUME STOCK,,4,FGL32,,5/15/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,24201007,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711501,CUS UPP RGT PMOD (L MLB),,CONSUME STOCK,,1,FGL32,,5/22/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,24201009,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711501,CUS UPP RGT PMOD (L MLB),,CONSUME STOCK,,2,FGL32,,5/15/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,24201007,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711501,CUS UPP RGT PMOD (L MLB),,CONSUME STOCK,,4,FGL32,,5/15/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,24201007,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711601,CUS UPP CTR PMOD (L MLB),,CONSUME STOCK,,1,FGL32,,5/22/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,24201009,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711601,CUS UPP CTR PMOD (L MLB),,CONSUME STOCK,,2,FGL32,,5/15/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,24201007,2,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711601,CUS UPP CTR PMOD (L MLB),,CONSUME STOCK,,4,FGL32,,5/15/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,24201007,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711701,CUS SIDE CTR PMOD (L MLB),,CONSUME STOCK,,1,FGL32,,5/22/2023 12:00:00 AM,5/19/2023 10:00:01 AM,,,0,24201009,1,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711701,CUS SIDE CTR PMOD (L MLB),,CONSUME STOCK,,3,FGL32,,5/15/2023 12:00:00 AM,5/12/2023 10:00:01 AM,,,0,24201007,3,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,,504711701,CUS SIDE CTR PMOD (L MLB),,CONSUME STOCK,,4,FGL32,,5/15/2023 12:00:00 AM,5/11/2023 10:00:00 AM,,,0,24201007,4,NOTRECEIVED,0608G,,5/29/2023 9:28:38 AM
BTV,P342233,503566301,"CUSHION, UPPER (M LIO)",,TOKOPAK SDN BHD-080140,1131634046,1,FFL08,S3,5/5/2023 2:00:00 PM,5/5/2023 3:56:10 PM,,12/05/2023 16:01,1,M000285004121417,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,P342234,502503651,"BAG, PRO PEHD",,TOSIN PACKAGING (M) SDN BHD-005715,1126216003,20,FGL16,S3,5/5/2023 11:00:00 AM,5/5/2023 5:17:53 PM,,08/05/2023 11:32,20,L6977675004121417,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,P342235,459648501,"BAG,PROTECTION PEHD(2400X1500)",,TOSIN PACKAGING (M) SDN BHD-005715,1131617003,2,FGL12,S3,5/6/2023 11:00:00 AM,5/6/2023 6:52:52 AM,,,0,L7435585004121417,0,CANCEL,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,P342236,459648501,"BAG,PROTECTION PEHD(2400X1500)",,TOSIN PACKAGING (M) SDN BHD-005715,1131617003,2,FGL12,S3,5/6/2023 11:00:00 AM,5/6/2023 6:53:02 AM,,08/05/2023 11:32,2,L7435585004121417,0,LATE,0608G,P44-Tengku Aznan Shah,5/29/2023 9:28:38 AM
BTV,P342237,504959502,"CUSHION, LOWER C (4L TGR)",,TOKOPAK SDN BHD-080140,1131634094,5,FGL12,S3,5/6/2023 11:00:00 AM,5/6/2023 6:59:34 AM,,08/05/2023 11:33,5,L7435695004121417,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,P342238,504959901,"CUSHION, UPPER R (4L TGR)",,TOKOPAK SDN BHD-080140,1131634102,6,FGL12,S3,5/6/2023 11:00:00 AM,5/6/2023 6:59:55 AM,,08/05/2023 11:33,6,L7435695004121417,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,P342239,504959801,"CUSHION, UPPER L (4L TGR)",,TOKOPAK SDN BHD-080140,1131634100,6,FGL12,S3,5/6/2023 11:00:00 AM,5/6/2023 7:00:22 AM,,08/05/2023 11:33,6,L7435695004121417,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,P342240,504959701,"CUSHION, SIDE (4L TGR)",,TOKOPAK SDN BHD-080140,1131634098,4,FGL12,S3,5/6/2023 11:00:00 AM,5/6/2023 7:00:34 AM,,08/05/2023 11:33,4,L7435695004121417,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,P342241,504555801,CUSH SIDE CTR PMOD(L CBN),,TOKOPAK SDN BHD-080140,1132153059,5,FFL05,S3,5/5/2023 11:00:00 PM,5/6/2023 8:16:18 AM,,09/05/2023 13:07,5,L7426345004121417,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,P342242,504555801,CUSH SIDE CTR PMOD(L CBN),,TOKOPAK SDN BHD-080140,1132153059,2,FFL05,S3,5/5/2023 11:00:00 PM,5/6/2023 8:16:43 AM,,,0,L7426345004121417,0,CANCEL,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,P342243,502467601,"CUSHION, SIDE R (4L SGT)",,JEBSEN & JESSEN PACKAGING SDN BHD-080144,9077985007,2,FFL10,S3,5/5/2023 11:00:00 PM,5/6/2023 8:18:08 AM,,09/05/2023 09:59,2,L7477335004121417,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,P342244,502467501,"CUSHION, SIDE L (4L SGT)",,JEBSEN & JESSEN PACKAGING SDN BHD-080144,9077985006,2,FFL10,S3,5/5/2023 11:00:00 PM,5/6/2023 8:18:27 AM,,09/05/2023 09:58,2,L7477335004121417,0,LATE,0608G,P79-Amirul Mirza,5/29/2023 9:28:38 AM
BTV,P342245,504959901,"CUSHION, UPPER R (4L TGR)",,TOKOPAK SDN BHD-080140,1131634102,4,FFL12,S3,5/5/2023 11:00:00 PM,5/6/2023 8:19:34 AM,,09/05/2023 12:56,4,L7435615004121417,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,P342246,504959502,"CUSHION, LOWER C (4L TGR)",,TOKOPAK SDN BHD-080140,1131634094,4,FFL12,S3,5/5/2023 11:00:00 PM,5/6/2023 8:19:59 AM,,09/05/2023 12:55,4,L7435615004121417,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,P342247,504959602,"CUSHION, LOWER LR (4L TGR)",,TOKOPAK SDN BHD-080140,1131634096,4,FFL12,S3,5/5/2023 11:00:00 PM,5/6/2023 8:20:14 AM,,09/05/2023 12:55,4,L7435615004121417,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,P342248,504960001,"CUSHION, FRONT (4L TGR)",,TOKOPAK SDN BHD-080140,1131634104,4,FFL12,S3,5/5/2023 11:00:00 PM,5/6/2023 8:20:40 AM,,09/05/2023 12:56,4,L7435615004121417,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,P342249,504959701,"CUSHION, SIDE (4L TGR)",,TOKOPAK SDN BHD-080140,1131634098,4,FFL12,S3,5/5/2023 11:00:00 PM,5/6/2023 8:21:01 AM,,09/05/2023 12:56,4,L7435615004121417,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
BTV,P342250,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",,TOKOPAK SDN BHD-080140,1132153011,2,FGL16,S3,5/5/2023 11:00:00 PM,5/6/2023 8:21:51 AM,,09/05/2023 12:57,2,L6977685004121417,0,LATE,0608G,P34-Khairul Anuar,5/29/2023 9:28:38 AM
