MRP WHS,Reference,Part No,Part Description,Dely Pattern,Supplier,Po Number,Delivery Qty,WS CD,Ship To Location,Date & ETA,Trans DT,Process DT,Rcv DT,Rcv Qty,JOC No,Outstanding Qty,Rcv Status,Batch ID,Buyer_Name,Export Date
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,13,FGL12,S3,6/1/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,24504006,13,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,20,FGL12,S3,6/1/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,24572002,20,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,22,FGL12,S3,5/31/2023 1:00:00 PM,5/30/2023 10:00:00 AM,,,0,24499003,22,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,24,FGL12,S3,5/31/2023 11:00:00 AM,5/30/2023 10:00:00 AM,,,0,24502003,24,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,32,FGL12,S3,6/2/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,24572002,32,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,40,FGL12,S3,5/31/2023 5:00:00 PM,5/30/2023 10:00:00 AM,,,0,24504006,40,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,44,FFL10,S3,5/31/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,22764019,44,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,60,FGL12,S3,5/31/2023 5:00:00 PM,5/30/2023 10:00:00 AM,,,0,24504006,60,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,80,FGL12,S3,6/1/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,24572002,80,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,80,FGL12,S3,5/31/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,24506002,80,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,87,FFL08,S3,6/1/2023 1:00:00 PM,5/30/2023 10:00:00 AM,,,0,24183009,87,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,87,FGL12,S3,6/2/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,24563004,87,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,100,FFL08,S3,6/1/2023 11:00:00 AM,5/30/2023 10:00:00 AM,,,0,24183009,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,100,FGL12,S3,6/1/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,24504006,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,100,FGL12,S3,6/1/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,24572002,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,100,FGL12,S3,6/1/2023 1:00:00 PM,5/30/2023 10:00:00 AM,,,0,24572002,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,100,FGL12,S3,5/31/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,24506002,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,100,FGL12,S3,5/31/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,24502003,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872003,100,FGL12,S3,5/31/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,24504006,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1134386003,5,FGL12,S3,6/2/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,24563004,5,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1134386004,8,FGL12,S3,6/2/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,24563004,8,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1134386004,30,FGL12,S3,6/2/2023 11:00:00 AM,5/30/2023 10:00:00 AM,,,0,24563004,30,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,440992002,"BAG,PROTECTION PEHD(1950X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1134386004,100,FGL12,S3,6/2/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,24563004,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,4,FGL14,S3,5/31/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,23833002,4,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,20,FGL14,S3,5/31/2023 7:00:00 PM,5/30/2023 10:00:00 AM,,,0,22379069,20,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,25,FFL08,S3,5/31/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,24561003,25,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,27,FFL08,S3,5/31/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,24518003,27,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,65,FGL14,S3,5/31/2023 11:00:00 AM,5/30/2023 10:00:00 AM,,,0,23835004,65,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,80,FGL14,S3,5/31/2023 7:00:00 PM,5/30/2023 10:00:00 AM,,,0,22379069,80,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,84,FGL14,S3,6/1/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,22379069,84,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,85,FGL14,S3,5/31/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,23861013,85,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,100,FFL08,S3,5/31/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,24518003,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,100,FGL14,S3,5/31/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,23861013,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,100,FGL14,S3,5/31/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,23861013,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,100,FGL14,S3,5/31/2023 1:00:00 PM,5/30/2023 10:00:00 AM,,,0,23833002,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,100,FGL14,S3,5/31/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,23823013,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,120,FGL16,S3,6/1/2023 11:00:00 PM,5/30/2023 10:00:00 AM,,,0,22379070,120,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,167,FGL14,S3,5/31/2023 5:00:00 PM,5/30/2023 10:00:00 AM,,,0,23823013,167,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,192,FGL16,S3,6/2/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,22970021,192,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772042,"BAG,PROTECTION PEHD(1200X900)",TYPE6,DANSONPACK (KL) SDN BHD-002128,1131605001,200,FGL14,S3,6/1/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,22379069,200,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772201,"BAG,PROTECTION PEHD(1500X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872005,28,FFL08,S3,5/31/2023 1:00:00 PM,5/30/2023 10:00:00 AM,,,0,24519004,28,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772201,"BAG,PROTECTION PEHD(1500X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872005,30,FFL08,S3,5/31/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,24560003,30,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772201,"BAG,PROTECTION PEHD(1500X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872005,39,FFL08,S3,5/31/2023 11:00:00 AM,5/30/2023 10:00:00 AM,,,0,24519004,39,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772201,"BAG,PROTECTION PEHD(1500X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872005,61,FFL08,S3,5/31/2023 11:00:00 AM,5/30/2023 10:00:00 AM,,,0,24519004,61,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772201,"BAG,PROTECTION PEHD(1500X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872005,100,FFL08,S3,5/31/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,24519004,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772201,"BAG,PROTECTION PEHD(1500X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1134386005,11,FFL08,S3,5/31/2023 1:00:00 PM,5/30/2023 10:00:00 AM,,,0,24519004,11,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,444772201,"BAG,PROTECTION PEHD(1500X1200)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1134386006,11,FFL08,S3,5/31/2023 1:00:00 PM,5/30/2023 10:00:00 AM,,,0,24519004,11,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,459648501,"BAG,PROTECTION PEHD(2400X1500)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872007,7,FFL10,S3,6/2/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,22947018,7,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,459648501,"BAG,PROTECTION PEHD(2400X1500)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872007,17,FFL10,S3,6/1/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,22759018,17,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,459648501,"BAG,PROTECTION PEHD(2400X1500)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872007,18,FFL10,S3,5/31/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,22763009,18,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,459648501,"BAG,PROTECTION PEHD(2400X1500)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872007,27,FFL10,S3,5/31/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,22757008,27,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,459648501,"BAG,PROTECTION PEHD(2400X1500)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872007,30,FFL10,S3,6/1/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,22947018,30,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,459648501,"BAG,PROTECTION PEHD(2400X1500)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872007,30,FFL10,S3,5/31/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,22759018,30,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,459648501,"BAG,PROTECTION PEHD(2400X1500)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872007,70,FFL10,S3,6/1/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,22947018,70,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,459648501,"BAG,PROTECTION PEHD(2400X1500)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872007,70,FFL10,S3,5/31/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,22759018,70,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,459648501,"BAG,PROTECTION PEHD(2400X1500)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872007,100,FFL10,S3,6/1/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,22759018,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,459648501,"BAG,PROTECTION PEHD(2400X1500)",TYPE6,TOSIN PACKAGING (M) SDN BHD-005715,1133872007,100,FFL10,S3,6/1/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,22759018,100,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,14,FGL03,S3,6/1/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,22482015,14,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,28,FGL14,S3,6/2/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,23590057,28,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,28,FGL14,S3,6/2/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,23590058,28,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,30,FFL08,S3,6/2/2023 7:00:00 PM,5/30/2023 10:00:00 AM,,,0,22778009,30,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,32,FGL03,S3,6/1/2023 1:00:00 PM,5/30/2023 10:00:00 AM,,,0,22310038,32,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,34,FGL05,S3,6/2/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,24108026,34,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,38,FGL14,S3,6/2/2023 7:00:00 PM,5/30/2023 10:00:00 AM,,,0,23590059,38,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,44,FGL24,S3,6/2/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,22411442,44,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,50,FGL05,S3,6/1/2023 7:00:00 PM,5/30/2023 10:00:00 AM,,,0,24108026,50,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,64,FFL08,S3,6/1/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,22778008,64,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,66,FGL03,S3,6/1/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,22310038,66,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,72,FGL32,S3,5/31/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,24203005,72,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,102,FGL23,S3,5/31/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,22411440,102,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,130,FGL23,S3,5/31/2023 11:00:00 AM,5/30/2023 10:00:00 AM,,,0,22411439,130,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,144,FGL03,S3,6/2/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,22626012,144,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,160,FFL08,S3,6/2/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,22778008,160,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,160,FGL24,S3,6/1/2023 7:00:00 AM,5/30/2023 10:00:00 AM,,,0,23808017,160,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,160,FGL24,S3,6/2/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,23808018,160,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,186,FFL08,S3,6/1/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,22778008,186,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,200,FGL05,S3,6/1/2023 7:00:00 PM,5/30/2023 10:00:00 AM,,,0,24108026,200,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,204,FGL24,S3,6/2/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,22411441,204,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,210,FGL03,S3,6/1/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,22482015,210,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,250,FFL08,S3,6/2/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,22778008,250,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,250,FFL08,S3,6/2/2023 11:00:00 AM,5/30/2023 10:00:00 AM,,,0,22778009,250,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,250,FFL08,S3,6/2/2023 1:00:00 PM,5/30/2023 10:00:00 AM,,,0,22778009,250,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,250,FFL08,S3,6/2/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,22778009,250,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,250,FGL03,S3,6/2/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,22626012,250,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,250,FGL03,S3,6/2/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,22626012,250,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,250,FGL05,S3,6/2/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,24108026,250,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,250,FGL05,S3,6/2/2023 9:00:00 AM,5/30/2023 10:00:00 AM,,,0,24108026,250,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,250,FGL14,S3,6/1/2023 11:00:00 AM,5/30/2023 10:00:00 AM,,,0,23590057,250,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,250,FGL14,S3,6/1/2023 3:00:00 PM,5/30/2023 10:00:00 AM,,,0,23590057,250,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
BTV,,472419601,DESSICANT(50G,TYPE6,DANSONPACK (KL) SDN BHD-002128,1133257001,250,FGL14,S3,6/2/2023 5:00:00 AM,5/30/2023 10:00:00 AM,,,0,23590058,250,ORDERED,0608G,P44-Tengku Aznan Shah,5/30/2023 1:12:23 PM
